Timestamp,FIT101,LIT101,MV101,P101,P102,AIT201,AIT202,AIT203,FIT201,MV201,LIT301,DPIT301,FIT301,MV301,MV302,P301,P302,AIT401,AIT402,FIT401,P401,P402,P403,P404,UV401,AIT501,AIT502,AIT503,FIT501,FIT502,FIT503,FIT504,P501,P502,PIT501,PIT502,PIT503,FIT601,P601,P602,P603,Normal/Attack
22/12/2015 12:38:36,1.8384,900.39,0,1,0,6.501,199.39,6.969,1.2132,1,700.0,15.093,1.0604,1,0,1,0,0.0242,172.47,1.0032,1,0,0,0,100.08,0.0091,0.0102,0.0088,0.9178,0.4261,0.3815,0.8181,1,0,299.46,300.24,295.4,0.9011,1,0,0,Normal
22/12/2015 12:38:37,-0.0336,897.36,1,1,0,6.403,199.1,6.991,1.1861,1,700.06,15.059,1.1339,1,0,1,0,0.0196,175.39,1.0182,1,0,0,0,100.53,0.0119,0.0094,0.0113,0.8883,0.4126,0.412,0.8269,1,0,292.83,295.2,298.46,0.8536,1,0,0,Normal
22/12/2015 12:38:38,1.7529,898.34,1,1,0,6.441,201.19,6.981,1.1705,1,700.11,14.804,1.0575,1,0,1,0,0.017,174.48,0.9815,1,0,0,0,103.46,0.0094,0.0089,0.0095,0.9219,0.4084,0.3686,0.7726,1,0,296.93,302.86,299.22,0.9056,1,0,0,Normal
22/12/2015 12:38:39,1.8236,898.91,1,1,0,6.368,200.57,6.989,1.2469,1,700.0,14.285,1.0616,1,0,1,0,0.0218,175.12,0.9812,1,0,0,0,99.86,0.0084,0.0088,0.0108,0.8975,0.4186,0.3691,0.8413,1,0,297.92,296.69,297.53,0.9063,1,0,0,Normal
22/12/2015 12:38:40,1.8466,899.73,1,1,0,6.46,202.24,7.053,1.1993,1,700.0,15.079,1.1148,1,0,1,0,0.0208,175.06,1.0092,0,0,0,0,100.69,0.0112,0.0099,0.0084,0.9032,0.3832,0.3951,0.8378,1,0,297.04,299.88,298.95,0.9199,1,0,0,Normal
22/12/2015 12:38:41,1.7707,899.79,1,1,0,6.333,201.16,6.966,1.1881,1,700.0,15.64,1.1091,1,0,1,0,0.0236,177.11,1.0037,1,0,0,0,99.88,0.0099,0.0115,0.0101,0.8706,0.4212,0.389,0.7606,1,0,301.19,299.72,300.67,0.9233,1,0,0,Normal
22/12/2015 12:38:42,1.6468,900.02,0,1,0,6.612,201.25,6.935,1.1908,1,700.13,15.536,1.0637,1,0,1,0,0.0207,176.33,1.0146,1,0,0,0,100.77,0.009,0.008,0.0086,0.8766,0.4335,0.418,0.8204,1,0,307.83,303.31,302.17,0.8765,1,0,0,Normal
22/12/2015 12:38:43,-0.0002,897.09,1,1,0,6.366,201.62,6.933,1.1523,1,700.0,14.923,1.0802,1,0,1,0,0.0189,174.47,0.9552,1,0,0,0,99.52,0.0102,0.0109,0.0118,0.8984,0.3886,0.3785,0.7949,1,0,301.16,301.03,301.63,0.8689,1,0,0,Normal
22/12/2015 12:38:44,1.7317,897.98,1,1,0,6.512,199.1,7.011,1.2342,1,701.04,14.717,1.1308,1,0,1,0,0.0219,178.02,1.0454,1,0,0,0,101.01,0.0094,0.0095,0.009,0.9106,0.3921,0.3915,0.7941,1,0,301.16,297.56,296.27,0.9015,1,0,0,Normal
22/12/2015 12:38:45,1.8861,898.94,1,1,0,6.327,199.24,6.996,1.187,1,701.21,15.032,1.1323,1,0,1,0,0.0179,173.28,1.0149,1,0,0,0,102.54,0.0108,0.0093,0.011,0.8684,0.3926,0.4213,0.7819,1,0,300.11,302.26,303.54,0.8568,1,0,0,Normal
22/12/2015 12:38:46,1.7877,899.26,1,1,0,6.491,197.68,6.954,1.213,1,700.0,14.692,1.1941,1,0,1,0,0.0187,172.17,0.9945,1,0,0,0,99.66,0.0098,0.0095,0.011,0.8712,0.3908,0.3887,0.821,1,0,299.96,302.0,302.39,0.9143,1,0,0,Normal
22/12/2015 12:38:47,1.7803,900.57,0,1,0,6.594,202.73,6.983,1.1592,1,700.0,15.691,1.1282,1,0,1,0,0.018,172.32,0.9658,1,0,0,0,99.79,0.0098,0.0104,0.0121,0.9093,0.3957,0.3908,0.7908,1,0,307.21,298.04,299.61,0.8849,1,0,0,Normal
22/12/2015 12:38:48,-0.0103,897.7,1,1,0,6.546,202.19,6.993,1.2097,1,700.33,15.144,1.1425,1,0,1,0,0.0218,175.57,0.982,1,0,0,0,102.62,0.0089,0.0092,0.0104,0.8907,0.3954,0.4248,0.7912,1,0,301.45,299.85,296.03,0.9209,1,0,0,Normal
22/12/2015 12:38:49,1.7922,898.12,1,1,0,6.512,204.16,7.118,1.2353,1,700.0,14.796,1.1353,1,0,1,0,0.0174,176.51,0.9892,1,0,0,0,99.69,0.0099,0.0091,0.0107,0.9513,0.4013,0.3916,0.8056,1,0,299.41,305.21,301.52,0.8489,1,0,0,Normal
22/12/2015 12:38:50,1.8439,899.07,1,1,0,6.598,198.77,6.969,1.16,1,701.75,14.022,1.0907,1,0,1,0,0.0199,172.88,1.0107,1,0,0,0,98.46,0.0086,0.0087,0.0103,0.9527,0.4194,0.3981,0.7826,1,0,302.33,298.79,296.43,0.9304,1,0,0,Normal
22/12/2015 12:38:51,1.7452,899.1,1,1,0,6.391,196.22,7.087,1.1889,1,702.45,14.473,1.1909,1,0,1,0,0.0176,173.61,0.9398,1,0,0,0,98.9,0.0085,0.0109,0.0092,0.9131,0.4282,0.3945,0.8319,1,0,303.29,300.03,305.61,0.9255,1,0,0,Normal
22/12/2015 12:38:52,1.913,899.97,1,1,0,6.542,201.45,6.954,1.2004,1,702.62,14.754,1.0333,1,0,1,0,0.0224,176.72,1.0284,1,0,0,0,97.9,0.0106,0.0108,0.0117,0.9068,0.3861,0.439,0.8129,1,0,297.51,296.04,299.45,0.8782,1,0,0,Normal
22/12/2015 12:38:53,1.8173,900.38,0,1,0,6.591,196.46,6.954,1.1865,1,700.77,15.151,1.1084,1,0,1,0,0.0175,175.97,1.0188,1,0,0,0,100.2,0.0099,0.0094,0.0104,0.8319,0.3976,0.4031,0.8216,1,0,292.87,297.87,300.91,0.9139,1,0,0,Normal
22/12/2015 12:38:54,0.0227,897.15,1,1,0,6.605,200.34,7.051,1.1517,1,701.82,15.34,1.1409,1,0,1,0,0.0204,173.48,1.0017,1,0,0,0,100.7,0.0099,0.0077,0.0113,0.9008,0.3949,0.3925,0.8036,1,0,299.4,300.06,299.55,0.906,1,0,0,Normal
22/12/2015 12:38:55,1.794,897.6,1,1,0,6.416,198.66,7.05,1.2036,1,702.42,14.598,1.1157,1,0,1,0,0.0222,176.43,1.0427,1,0,0,0,99.56,0.0119,0.0101,0.0096,0.903,0.4146,0.4187,0.8437,1,0,304.9,305.22,299.34,0.9269,1,0,0,Normal
22/12/2015 12:38:56,1.8716,898.26,1,1,0,6.492,201.11,6.946,1.207,1,703.8,15.277,1.1227,1,0,1,0,0.0222,173.8,0.9911,1,0,0,0,99.82,0.0083,0.01,0.01,0.848,0.3656,0.3855,0.8293,1,0,303.31,298.03,302.65,0.9008,1,0,0,Normal
22/12/2015 12:38:57,1.8224,899.29,1,1,0,6.446,202.63,6.935,1.2063,1,702.49,14.632,1.1193,1,0,1,0,0.0206,172.17,0.9912,1,0,0,0,100.59,0.008,0.0108,0.0117,0.9214,0.4427,0.3734,0.7843,1,0,302.65,300.93,298.52,0.8679,1,0,0,Normal
22/12/2015 12:38:58,1.8598,899.9,1,1,0,6.54,198.32,6.988,1.1551,1,703.46,14.397,1.1757,1,0,1,0,0.0197,172.31,1.0207,1,0,0,0,98.51,0.0109,0.0092,0.0095,0.8926,0.3885,0.3712,0.8318,1,0,298.55,298.97,298.56,0.9322,1,0,0,Normal
22/12/2015 12:38:59,1.8418,900.41,0,1,0,6.476,197.83,6.916,1.2584,1,702.74,15.563,1.1563,1,0,1,0,0.0208,173.63,0.9725,1,0,0,0,99.8,0.0102,0.0108,0.0092,0.9096,0.3817,0.4072,0.7669,1,0,301.98,305.08,303.74,0.8623,1,0,0,Normal
22/12/2015 12:39:00,-0.012,897.86,1,1,0,6.629,200.36,7.009,1.2077,1,704.66,14.807,1.1151,1,0,1,0,0.02,174.27,1.0136,1,0,0,0,99.79,0.0113,0.0102,0.0105,0.909,0.4081,0.4108,0.855,1,0,307.94,301.05,301.04,0.8911,1,0,0,Normal
22/12/2015 12:39:01,1.8538,898.84,1,1,0,6.611,199.23,7.033,1.2689,1,704.46,14.919,1.1391,1,0,1,0,0.019,174.96,0.973,1,0,0,0,102.22,0.0083,0.0098,0.0098,0.8467,0.4025,0.3823,0.7875,1,0,300.71,295.99,300.05,0.9271,1,0,0,Normal
22/12/2015 12:39:02,1.7809,899.71,1,1,0,6.266,199.73,7.049,1.2304,1,704.24,15.624,1.1184,1,0,1,0,0.0211,170.89,0.9485,1,0,0,0,99.53,0.0107,0.0079,0.0108,0.8463,0.4113,0.3977,0.788,1,0,296.93,297.54,293.88,0.9132,1,0,0,Normal
22/12/2015 12:39:03,1.7955,900.3,0,1,0,6.543,203.64,7.073,1.1706,1,702.16,15.095,1.0887,1,0,1,0,0.0236,178.38,0.9544,1,0,0,0,99.42,0.0091,0.0103,0.0104,0.87,0.4056,0.3936,0.8183,1,0,296.1,301.81,300.36,0.9506,1,0,0,Normal
22/12/2015 12:39:04,0.0007,897.55,1,1,0,6.274,199.76,7.031,1.2316,1,700.26,14.762,1.1083,1,0,1,0,0.0211,175.65,0.9413,1,0,0,0,99.24,0.0103,0.0093,0.0108,0.9148,0.44,0.4162,0.8274,1,0,299.99,301.73,298.87,0.9134,1,0,0,Normal
22/12/2015 12:39:05,1.8604,897.8,1,1,0,6.578,200.18,6.955,1.1788,1,700.2,15.116,1.0879,1,0,1,0,0.018,173.72,0.9613,1,0,0,0,100.7,0.0112,0.0097,0.0114,0.9204,0.3962,0.4313,0.8049,1,0,299.09,295.34,298.4,0.9551,1,0,0,Normal
22/12/2015 12:39:06,1.8354,898.17,1,1,0,6.535,199.69,7.04,1.1761,1,701.73,15.573,1.1382,1,0,1,0,0.0184,177.22,1.0573,1,0,0,0,101.96,0.0099,0.0107,0.0113,0.8847,0.3914,0.3939,0.8238,1,0,303.91,300.42,295.53,0.9374,1,0,0,Normal
22/12/2015 12:39:07,1.7022,899.0,1,1,0,6.44,198.22,7.008,1.0953,1,702.88,14.999,1.0722,1,0,1,0,0.0168,173.42,0.9989,1,0,0,0,99.71,0.0085,0.0094,0.0112,0.8818,0.4171,0.4263,0.8432,1,0,301.21,298.25,295.3,0.8727,1,0,0,Normal
22/12/2015 12:39:08,1.7272,899.58,1,1,0,6.457,199.52,7.06,1.2544,1,701.83,15.357,1.0757,1,0,1,0,0.0183,174.48,1.0341,1,0,0,0,99.31,0.01,0.0096,0.0099,0.9366,0.4163,0.3857,0.7996,1,0,302.58,298.64,297.54,0.8876,1,0,0,Normal
22/12/2015 12:39:09,1.8758,900.88,0,1,0,6.488,201.99,7.008,1.1685,1,701.14,15.259,1.0955,1,0,1,0,0.02,171.56,0.9994,1,0,0,0,100.17,0.0095,0.0098,0.0088,0.8819,0.397,0.405,0.772,1,0,299.21,298.83,301.56,0.9167,1,0,0,Normal
22/12/2015 12:39:10,0.0417,897.77,1,1,0,6.396,199.88,7.014,1.2106,1,700.47,14.369,1.1561,1,0,1,0,0.0197,173.68,0.9698,1,0,0,0,100.49,0.0091,0.0091,0.0109,0.8484,0.4144,0.3765,0.802,1,0,298.34,301.64,306.25,0.9226,1,0,0,Normal
22/12/2015 12:39:11,1.8876,898.56,1,1,0,6.43,200.87,6.963,1.2897,1,700.73,14.912,1.1151,1,0,1,0,0.0176,173.49,0.9726,1,0,0,0,99.56,0.0104,0.0099,0.0107,0.9011,0.4125,0.4,0.82,1,0,299.63,302.72,300.24,0.8879,1,0,0,Normal
22/12/2015 12:39:12,1.8882,899.31,1,1,0,6.442,203.25,6.984,1.1462,1,700.12,15.556,1.0914,1,0,1,0,0.0176,173.33,0.9789,1,0,0,0,99.07,0.0112,0.0109,0.0093,0.8616,0.3904,0.3853,0.8144,1,0,301.8,300.6,295.41,0.9272,1,0,0,Normal
22/12/2015 12:39:13,1.8871,899.88,1,1,0,6.435,201.91,7.046,1.203,1,700.0,15.622,1.1457,1,0,1,0,0.0176,175.5,1.0435,1,0,0,0,101.85,0.0104,0.0113,0.0091,0.8718,0.4078,0.3867,0.7973,1,0,294.49,301.69,298.17,0.9283,1,0,0,Normal
22/12/2015 12:39:14,1.8163,900.78,0,1,0,6.472,201.7,6.956,1.1943,1,702.08,14.479,1.0089,1,0,1,0,0.0177,176.91,1.0641,1,0,0,0,98.92,0.0104,0.01,0.0111,0.8498,0.393,0.3798,0.799,1,0,305.96,303.76,301.88,0.877,1,0,0,Normal
22/12/2015 12:39:15,0.0486,897.3,1,1,0,6.488,199.79,6.981,1.1365,1,702.14,15.35,1.142,1,0,1,0,0.0231,176.53,0.9697,1,0,0,0,100.79,0.0082,0.0096,0.0084,0.9193,0.424,0.3752,0.8037,1,0,301.36,299.05,303.3,0.9498,1,0,0,Normal
22/12/2015 12:39:16,1.8519,898.09,1,1,0,6.641,195.66,6.977,1.188,1,702.36,14.135,1.107,1,0,1,0,0.0182,173.19,0.9766,1,0,0,0,99.83,0.0104,0.0102,0.0099,0.8729,0.4078,0.4044,0.8352,1,0,306.77,299.27,302.91,0.9111,1,0,0,Normal
22/12/2015 12:39:17,1.8412,898.44,1,1,0,6.441,201.53,6.994,1.1995,1,703.39,15.305,1.0947,1,0,1,0,0.0254,175.05,0.9541,0,0,0,0,100.21,0.0108,0.0102,0.0102,0.8386,0.3842,0.4031,0.7759,1,0,306.81,302.37,301.66,0.9114,1,0,0,Normal
22/12/2015 12:39:18,1.7025,898.37,1,1,0,6.481,198.69,6.949,1.2794,1,700.91,14.507,1.1239,1,0,1,0,0.0193,176.31,0.9836,1,0,0,0,102.56,0.0105,0.009,0.0097,0.8919,0.4094,0.4088,0.7896,1,0,295.56,296.55,304.34,0.9526,1,0,0,Normal
22/12/2015 12:39:19,1.8284,899.28,1,1,0,6.511,200.28,7.025,1.169,1,701.16,14.437,1.1056,1,0,1,0,0.0191,174.7,1.0123,1,0,0,0,98.82,0.0075,0.0099,0.0104,0.9414,0.4087,0.4249,0.8577,1,0,292.93,300.4,295.32,0.9098,1,0,0,Normal
22/12/2015 12:39:20,1.7898,899.93,1,1,0,6.331,201.79,7.001,1.204,1,701.09,13.952,1.0967,1,0,1,0,0.0164,178.76,0.9662,1,0,0,0,99.05,0.0105,0.0092,0.0123,0.9226,0.4185,0.3691,0.8005,1,0,299.61,298.66,298.09,0.8643,1,0,0,Normal
22/12/2015 12:39:21,1.7536,901.37,0,1,0,6.47,196.61,6.899,1.1957,1,701.42,13.89,1.0899,1,0,1,0,0.019,174.74,1.0092,1,0,0,0,102.08,0.0113,0.0096,0.0095,0.8904,0.426,0.4291,0.733,1,0,297.29,301.95,301.75,0.9333,1,0,0,Normal
22/12/2015 12:39:22,0.006,898.39,1,1,0,6.562,200.28,7.001,1.2377,1,702.04,15.693,1.1099,1,0,1,0,0.0142,170.69,0.9829,1,0,0,0,100.06,0.0109,0.0101,0.0095,0.9231,0.4125,0.4182,0.8029,1,0,300.83,300.91,300.66,0.9656,1,0,0,Normal
22/12/2015 12:39:23,1.7972,899.25,1,1,0,6.496,193.42,7.08,1.1959,1,702.94,14.413,1.1851,1,0,1,0,0.0199,173.55,0.9854,1,0,0,0,102.04,0.0094,0.0103,0.0081,0.9286,0.4139,0.4126,0.7937,1,0,298.7,302.1,300.02,0.8625,1,0,0,Normal
22/12/2015 12:39:24,1.9118,900.25,0,1,0,6.535,200.19,6.995,1.1904,1,702.99,14.916,1.1713,1,0,1,0,0.0193,172.7,1.038,1,0,0,0,99.73,0.0104,0.0106,0.0108,0.9319,0.3776,0.4196,0.7699,1,0,301.34,299.08,294.35,0.8793,1,0,0,Normal
22/12/2015 12:39:25,0.0266,896.8,1,1,0,6.475,196.77,6.965,1.2161,1,702.62,15.421,1.0681,1,0,1,0,0.0187,177.03,1.0219,1,0,0,0,100.47,0.0096,0.0091,0.0098,0.9416,0.4261,0.4069,0.8226,1,0,294.95,298.99,306.05,0.8994,1,0,0,Normal
22/12/2015 12:39:26,1.9401,897.68,1,1,0,6.662,201.32,7.048,1.1894,1,702.08,15.612,1.0954,1,0,1,0,0.0196,176.46,1.0128,1,0,0,0,100.69,0.0093,0.0096,0.0109,0.8682,0.4215,0.4055,0.7801,1,0,302.15,300.26,303.25,0.9132,1,0,0,Normal
22/12/2015 12:39:27,1.749,899.0,1,1,0,6.502,202.1,7.147,1.2174,1,704.0,14.845,1.1735,1,0,1,0,0.021,176.99,0.9691,1,0,0,0,100.55,0.0111,0.0116,0.0093,0.8552,0.4232,0.4048,0.8197,1,0,299.92,298.14,306.74,0.9438,1,0,0,Normal
22/12/2015 12:39:28,1.6704,899.29,1,1,0,6.564,197.31,6.971,1.1972,1,703.89,14.702,1.0618,1,0,1,0,0.0191,174.54,0.9922,1,0,0,0,99.22,0.0094,0.0083,0.0108,0.9078,0.4278,0.4242,0.7991,1,0,300.68,298.47,296.9,0.877,1,0,0,Normal
22/12/2015 12:39:29,1.9091,900.26,0,1,0,6.331,197.39,7.021,1.1131,1,703.77,15.079,1.0789,1,0,1,0,0.0193,176.98,0.9507,1,0,0,0,100.2,0.0115,0.0094,0.0105,0.9332,0.3973,0.4403,0.8311,1,0,294.88,295.61,300.34,0.9277,1,0,0,Normal
22/12/2015 12:39:30,0.0331,897.5,1,1,0,6.399,200.64,7.113,1.2372,1,702.49,14.821,1.0715,1,0,1,0,0.0208,176.54,0.9737,1,0,0,0,100.52,0.009,0.0099,0.011,0.9085,0.4329,0.3795,0.8229,1,0,297.14,303.25,297.12,0.8855,1,0,0,Normal
22/12/2015 12:39:31,1.8239,898.1,1,1,0,6.618,203.04,7.041,1.2504,1,703.04,14.548,1.0778,1,0,1,0,0.0215,174.67,1.0465,1,0,0,0,97.72,0.0105,0.0099,0.0094,0.9529,0.3946,0.3456,0.7779,1,0,305.96,300.24,294.29,0.9133,1,0,0,Normal
22/12/2015 12:39:32,1.8647,898.82,1,1,0,6.471,196.58,6.996,1.1945,1,704.64,13.948,1.0797,1,0,1,0,0.0217,173.21,0.9759,1,0,0,0,101.05,0.0096,0.0111,0.012,0.9199,0.4041,0.3819,0.8182,1,0,303.06,306.2,301.37,0.8866,1,0,0,Normal
22/12/2015 12:39:33,1.8372,899.68,1,1,0,6.426,201.71,6.916,1.2255,1,704.7,14.756,1.0705,1,0,1,0,0.0177,176.74,1.038,1,0,0,0,101.88,0.01,0.0093,0.0119,0.9202,0.3911,0.3571,0.834,1,0,301.93,298.41,300.97,0.8744,1,0,0,Normal
22/12/2015 12:39:34,1.8563,900.29,0,1,0,6.504,200.25,7.121,1.2167,1,703.95,14.881,1.1063,1,0,1,0,0.0181,172.19,1.0115,1,0,0,0,100.38,0.0098,0.0121,0.0102,0.9082,0.3837,0.3819,0.8222,1,0,298.74,296.76,295.97,0.9128,1,0,0,Normal
22/12/2015 12:39:35,0.0008,898.13,1,1,0,6.529,196.53,7.023,1.1383,1,705.43,15.772,1.1226,1,0,1,0,0.0193,175.34,1.044,1,0,0,0,99.93,0.0116,0.0109,0.0115,0.8662,0.4279,0.4116,0.7889,1,0,303.71,297.67,299.3,0.9246,1,0,0,Normal
22/12/2015 12:39:36,1.8338,898.7,1,1,0,6.517,197.1,7.034,1.182,1,706.43,14.579,1.1244,1,0,1,0,0.0208,175.76,0.989,1,0,0,0,100.63,0.0121,0.0092,0.0096,0.8854,0.3893,0.4252,0.8028,1,0,299.75,306.62,298.51,0.9198,1,0,0,Normal
22/12/2015 12:39:37,1.7561,898.95,1,1,0,6.451,196.79,6.946,1.2004,1,708.02,15.079,1.1183,1,0,1,0,0.0165,172.33,0.9221,1,0,0,0,101.37,0.0103,0.0102,0.0098,0.9201,0.3726,0.3737,0.8214,1,0,304.55,297.22,300.22,0.8924,1,0,0,Normal
22/12/2015 12:39:38,1.8815,899.43,1,1,0,6.282,197.31,6.951,1.2292,1,707.59,14.09,1.1166,1,0,1,0,0.023,176.43,1.0508,1,0,0,0,99.76,0.0109,0.01,0.0107,0.8634,0.4148,0.4012,0.8096,1,0,302.74,299.03,301.17,0.9341,1,0,0,Normal
22/12/2015 12:39:39,1.8225,900.4,0,1,0,6.5,201.22,6.969,1.2137,1,707.57,14.766,1.0821,1,0,1,0,0.0196,175.82,0.9577,1,0,0,0,99.65,0.0084,0.0129,0.0102,0.9134,0.3899,0.3819,0.7928,1,0,302.81,303.61,299.11,0.9375,1,0,0,Normal
22/12/2015 12:39:40,0.0478,897.24,1,1,0,6.619,201.17,6.925,1.1365,1,709.34,14.681,1.1024,1,0,1,0,0.0217,173.11,1.0042,1,0,0,0,100.84,0.0091,0.0099,0.0102,0.8642,0.4096,0.388,0.8021,1,0,299.28,300.54,301.87,0.8498,1,0,0,Normal
22/12/2015 12:39:41,1.8237,897.32,1,1,0,6.372,202.43,6.976,1.1661,1,709.72,14.446,1.0412,1,0,1,0,0.0274,173.68,0.9839,1,0,0,0,99.26,0.0095,0.01,0.0101,0.8922,0.4133,0.4182,0.7533,1,0,302.02,295.57,303.01,0.9215,1,0,0,Normal
22/12/2015 12:39:42,1.752,897.81,1,1,0,6.431,202.25,7.05,1.2298,1,709.01,14.076,1.1789,1,0,1,0,0.0212,173.28,0.9625,1,0,0,0,99.86,0.0121,0.0092,0.0095,0.9122,0.3847,0.3928,0.8041,1,0,294.39,307.06,300.7,0.8578,1,0,0,Normal
22/12/2015 12:39:43,1.8083,898.87,1,1,0,6.462,198.19,6.931,1.2776,1,708.05,14.414,1.088,1,0,1,0,0.0196,173.87,1.0226,1,0,0,0,102.07,0.0094,0.0105,0.0083,0.88,0.3867,0.3984,0.8002,1,0,302.28,304.26,303.97,0.9088,1,0,0,Normal
22/12/2015 12:39:44,1.796,899.12,1,1,0,6.672,200.83,6.988,1.1627,1,708.5,15.073,1.1371,1,0,1,0,0.0192,181.21,0.981,1,0,0,0,98.94,0.0113,0.0113,0.0102,0.8953,0.4262,0.4293,0.8006,1,0,292.16,302.85,293.53,0.9236,1,0,0,Normal
22/12/2015 12:39:45,1.7719,900.05,0,1,0,6.378,198.5,6.955,1.2097,1,707.22,14.323,1.083,1,0,1,0,0.0197,174.25,0.9804,1,0,0,0,100.1,0.0103,0.0105,0.009,0.9123,0.4086,0.4495,0.7868,1,0,301.7,301.14,301.98,0.8874,1,0,0,Normal
22/12/2015 12:39:46,-0.0115,896.87,1,1,0,6.526,199.73,7.001,1.2044,1,706.97,15.245,1.1286,1,0,1,0,0.0202,178.27,0.9929,1,0,0,0,101.11,0.0118,0.0108,0.0107,0.9233,0.3925,0.4143,0.7554,1,0,296.82,303.83,296.98,0.8723,1,0,0,Normal
22/12/2015 12:39:47,1.9375,897.19,1,1,0,6.633,200.73,7.042,1.2851,1,704.57,15.496,1.1922,1,0,1,0,0.0204,173.85,1.0697,1,0,0,0,100.94,0.0094,0.0089,0.0095,0.8978,0.4277,0.4094,0.7742,1,0,302.24,295.36,300.85,0.8993,1,0,0,Normal
22/12/2015 12:39:48,1.7973,898.08,1,1,0,6.559,196.59,6.953,1.2886,1,706.65,14.172,1.0628,1,0,1,0,0.0185,174.56,0.9662,1,0,0,0,99.56,0.0108,0.01,0.0113,0.9306,0.3791,0.391,0.7857,1,0,298.82,302.31,301.62,0.8697,1,0,0,Normal
22/12/2015 12:39:49,1.7903,898.3,1,1,0,6.566,201.52,7.061,1.1269,1,704.58,14.122,1.0718,1,0,1,0,0.0182,170.89,1.0008,1,0,0,0,100.75,0.0101,0.0093,0.01,0.9054,0.4046,0.3789,0.7619,1,0,303.8,298.27,300.51,0.8497,1,0,0,Normal
22/12/2015 12:39:50,1.7936,899.01,1,1,0,6.534,199.57,6.982,1.1252,1,704.41,13.855,1.1453,1,0,1,0,0.0174,178.21,1.0151,1,0,0,0,101.9,0.01,0.0102,0.0118,0.8801,0.4167,0.3976,0.7978,1,0,299.93,296.78,303.11,0.8509,1,0,0,Normal
22/12/2015 12:39:51,1.7953,899.44,1,1,0,6.596,201.0,7.04,1.1565,1,702.64,15.19,1.1534,1,0,1,0,0.0207,173.07,0.96,1,0,0,0,97.97,0.009,0.0107,0.0121,0.9137,0.394,0.4154,0.841,1,0,303.03,305.76,295.46,0.9465,1,0,0,Normal
22/12/2015 12:39:52,1.8608,899.71,1,1,0,6.412,201.2,7.077,1.2756,1,704.68,15.244,1.0307,1,0,1,0,0.019,174.65,1.0037,1,0,0,0,99.26,0.0092,0.0071,0.0086,0.9101,0.39,0.4256,0.8094,1,0,299.43,295.27,299.09,0.8629,1,0,0,Normal
22/12/2015 12:39:53,1.8275,899.91,1,1,0,6.497,201.21,6.939,1.227,1,705.8,15.062,1.1616,1,0,1,0,0.0208,175.05,1.0376,1,0,0,0,99.55,0.0093,0.0097,0.01,0.9273,0.402,0.4104,0.7681,1,0,303.46,304.07,303.11,0.8933,1,0,0,Normal
22/12/2015 12:39:54,1.7935,900.6,0,1,0,6.415,202.51,6.992,1.1837,1,706.44,15.708,1.0438,1,0,1,0,0.0167,175.12,0.9937,1,0,0,0,100.27,0.0103,0.0101,0.0087,0.8983,0.4011,0.4216,0.7731,1,0,296.68,297.78,301.99,0.9024,1,0,0,Normal
22/12/2015 12:39:55,-0.0035,897.26,1,1,0,6.401,200.77,6.953,1.2474,1,705.28,14.567,1.1676,1,0,1,0,0.0189,174.88,1.0287,1,0,0,0,102.29,0.0098,0.0107,0.0088,0.9016,0.4229,0.4352,0.7698,1,0,297.35,300.46,297.76,0.9358,1,0,0,Normal
22/12/2015 12:39:56,1.7528,897.56,1,1,0,6.606,202.41,6.982,1.1576,1,705.76,15.641,1.1464,1,0,1,0,0.0208,176.54,0.9876,1,0,0,0,100.48,0.0095,0.0098,0.011,0.8848,0.411,0.4181,0.7845,1,0,301.03,295.47,299.99,0.9195,1,0,0,Normal
22/12/2015 12:39:57,1.6732,897.97,1,1,0,6.486,200.41,6.974,1.2088,1,705.35,15.356,1.1094,1,0,1,0,0.0199,173.2,1.0101,1,0,0,0,98.48,0.0092,0.0096,0.0076,0.8504,0.4097,0.3943,0.7704,1,0,301.74,296.44,299.53,0.9239,1,0,0,Normal
22/12/2015 12:39:58,1.8252,898.12,1,1,0,6.424,199.2,7.051,1.2267,1,702.94,15.038,1.0421,1,0,1,0,0.0219,177.79,1.0019,1,0,0,0,98.05,0.0101,0.0107,0.0098,0.8802,0.3826,0.4056,0.8273,1,0,297.43,304.64,295.31,0.8753,1,0,0,Normal
22/12/2015 12:39:59,1.8012,899.11,1,1,0,6.698,198.8,6.937,1.1909,1,702.61,14.744,1.1717,1,0,1,0,0.0181,178.64,0.9985,1,0,0,0,101.38,0.0114,0.009,0.0092,0.8924,0.4154,0.4239,0.8225,1,0,298.22,295.21,297.06,0.8808,1,0,0,Normal
22/12/2015 12:40:00,1.7762,900.0,1,1,0,6.498,197.99,7.068,1.1976,1,700.98,14.87,1.1095,1,0,1,0,0.0197,175.74,0.9776,0,0,0,0,97.57,0.0091,0.0099,0.0112,0.8687,0.3432,0.3934,0.7958,1,0,305.36,294.18,305.37,0.9572,1,0,0,Normal
22/12/2015 12:40:01,1.7522,900.91,0,1,0,6.593,200.27,6.931,1.167,1,700.0,14.064,1.0815,1,0,1,0,0.0189,174.69,1.0525,1,0,0,0,99.99,0.0091,0.009,0.011,0.8652,0.4245,0.3975,0.782,1,0,298.13,300.76,295.77,0.9444,1,0,0,Normal
